symbol,id,name,issueDate,quantityIssued,parValue,issuedPrice,lastTradedPrice,wtdHiPrice,mtdHiPrice,ytdHiPrice,p12HiPrice,allHiPrice,allLowPrice,wtdLowPrice,mtdLowPrice,ytdLowPrice,p12LowPrice,tdyShareVolume,wdyShareVolume,mtdShareVolume,ytdShareVolume,p12ShareVolume,tdyTradeVolume,wtdTradeVolume,mtdTradeVolume,ytdTradeVolume,p12TradeVolume,tdyTurnover,wtdTurnover,mtdTurnover,ytdTurnover,p12Turnover,previousClose,foreignHoldings,foreignPercentage,instrumentsDate,hiTrade,lowTrade,closingPrice,marketCap,marketCapPercentage,change,changePercentage,symbolIndexShareVolume,isin,logo_id,logo_path,beta_securityId,beta_triASIBetaValue,beta_betaValueSPSL,beta_triASIBetaPeriod,beta_quarter
RICH.N0000,511,RICHARD PIERIS AND COMPANY PLC,01/JAN/1951,2035038275.0,1.0,,41.0,41.0,42.0,50.1,50.1,425.0,5.5,39.2,35.1,23.0,23.0,1432775,449829,2578014,71566637,74827279,130,,,,,58300912.0,17954854.0,102089696.0,2253766400.0,,40.0,,,,41.0,39.1,40.2,81808538655.0,1.0463971,0.2,0.5,2035038275.0,LK0143N00004,2243.0,upload_logo/509_1603172545.jpeg,509,0.9640151,0.5635246,2025,1.0
REXP.N0000,164,RICHARD PIERIS EXPORTS PLC,11/OCT/1993,11163745.0,1.0,,399.0,409.75,433.0,520.0,520.0,1273.75,6.25,392.5,380.25,350.0,350.0,2589,471,25949,706134,869875,44,,,,,1008066.25,189725.75,10574264.0,285553216.0,,397.75,,,,399.75,380.0,399.0,4454334255.0,0.05697452,1.25,0.3142677561282212,11163745.0,LK0209N00003,2186.0,upload_logo/771_1601622600.jpeg,771,0.80330086,0.56604666,2025,1.0
RCL.N0000,503,ROYAL CERAMICS LANKA PLC,03/MAY/1994,1107893840.0,1.0,,44.0,43.8,44.5,47.9,47.9,439.5,2.5,42.8,42.1,34.8,34.8,423456,396234,2940807,241510396,292719782,185,,,,,18495722.0,17087530.0,127155384.0,10328972300.0,,43.0,,,,44.2,42.9,44.0,48747328960.0,0.6235176,1.0,2.3255813953488373,1107893840.0,LK0217N00006,651.0,upload_logo/683_1282729788.jpeg,683,0.6387987,0.64627993,2025,1.0
RPBH.N0000,55,ROYAL PALMS BEACH HOTELS PLC,15/JUN/1998,50000000.0,1.0,,59.6,59.8,64.0,95.0,95.0,101.0,5.0,59.0,56.1,28.3,28.3,9299,462,3746,7881776,8269130,20,,,,,533258.3,27259.6,220880.9,376257440.0,,59.0,,,,59.8,57.0,59.6,2980000000.0,0.0381166,0.6,1.0169491525423728,50000000.0,LK0307N00005,2172.0,upload_logo/581_1601611404.jpeg,581,1.2646104,-0.1298865,2025,1.0
SAMP.N0000,266,SAMPATH BANK PLC,10/JUN/1987,1172700760.0,1.0,,140.5,140.0,145.75,156.75,156.75,550.0,8.0,137.75,135.0,99.9,99.9,540983,746190,4676368,302687937,336659622,929,,,,,75597896.0,103848128.0,656536830.0,38203515000.0,,138.25,,,,141.5,137.5,140.5,164764456780.0,2.10747,2.25,1.6274864376130198,1172700760.0,LK0090N00007,2111.0,upload_logo/431_1601463036.jpeg,431,1.2705628,0.995744,2025,1.0
SIL.N0000,117,SAMSON INTERNATIONAL PLC,22/MAR/1993,4232771.0,1.0,,372.25,390.0,393.0,450.0,450.0,450.0,10.25,350.0,350.0,125.0,125.0,913,1256,1482,117559,351654,12,,,,,350234.0,442561.5,528861.5,31062104.0,,356.25,,,,386.5,360.0,372.25,1575649004.75,0.020153819,16.0,4.491228070175438,4232771.0,LK0205N00001,331.0,upload_logo/684_1192703973.gif,684,-0.2965368,-0.334174,2025,1.0
SDB.N0000,2147,SANASA DEVELOPMENT BANK PLC,31/MAY/2012,164166494.0,1.0,,57.1,58.6,62.0,69.4,69.4,770.0,18.5,55.0,55.0,33.1,32.0,256552,119036,1990619,125451205,149004111,120,,,,,14103552.0,6678996.5,117524808.0,6077837300.0,,55.2,,,,57.2,54.2,57.1,9373906807.4,0.11989982,1.9,3.4420289855072466,164166494.0,LK0412N00003,2112.0,upload_logo/1182_1601463071.jpeg,1182,1.6212121,1.2466898,2025,1.0
SDF.N0000,5291,SARVODAYA DEVELOPMENT FINANCE PLC,14/DEC/2021,149596052.0,1.0,,44.0,43.9,47.0,54.4,54.4,54.4,9.0,40.8,40.4,17.0,15.0,68695,50433,209236,58124219,58485725,27,,,,,3008861.2,2114373.0,9001592.0,2036244100.0,,40.9,,,,44.0,42.5,44.0,6582226288.0,0.08419197,3.1,7.579462102689487,149596052.0,LK0475N00000,2621.0,upload_logo/2567_1639498208.jpeg,2567,1.4231602,0.98108447,2025,
SMOT.N0000,479,SATHOSA MOTORS PLC,08/NOV/1993,6033622.0,1.0,,1652.0,1700.0,1771.0,2300.0,2300.0,2300.0,11.0,1587.0,1586.0,383.0,310.0,336,251,10408,152351,194940,6,,,,,554840.0,415059.0,17357452.0,129486296.0,,1660.0,,,,1655.0,1631.0,1652.0,9967543544.0,0.1274929,-8.0,-0.4819277108433735,6033622.0,LK0211N00009,2113.0,upload_logo/696_1601463159.jpeg,696,3.6799242,2.6626735,2025,1.0
SFCL.N0000,1789,SENKADAGALA FINANCE COMPANY PLC,22/MAR/2011,86279834.0,1.0,,1120.5,1199.75,1250.0,1800.0,1800.0,1800.0,50.0,1055.25,1050.0,360.0,350.0,720,22,956,69823,70531,7,,,,,806281.5,23516.5,1130881.2,59818304.0,,1114.5,,,,1180.0,1065.0,1120.5,96676553997.0,1.236571,6.0,0.5383580080753702,86279834.0,LK0350N00005,2140.0,upload_logo/441_1601464990.jpeg,441,0.8319805,0.33480453,2025,1.0
SHOT.N0000,246,SERENDIB HOTELS PLC,01/JAN/1973,302058952.0,1.0,,21.7,21.0,22.9,27.0,27.0,185.0,7.3,19.5,19.5,17.2,17.2,12773,448837,585661,41075339,45538676,12,,,,,276961.6,8774617.0,11667570.0,936615300.0,,19.9,,,,21.8,20.9,21.7,6554679258.4,0.083839625,1.8,9.045226130653266,302058952.0,LK0149N00001,2231.0,upload_logo/601_1603170180.jpeg,601,1.1098485,0.40589532,2025,1.0
SHOT.X0000,432,SERENDIB HOTELS PLC,01/JAN/1973,144044224.0,1.0,,14.0,13.7,14.9,16.4,16.4,140.0,3.25,13.6,13.6,11.1,11.1,44369,1451,86588,29945049,35856246,20,,,,,620566.0,19878.6,1237424.8,418247200.0,,13.7,,,,14.0,13.9,14.0,2016619136.0,0.025794182,0.3,2.18978102189781,,LK0149X00000,2231.0,upload_logo/601_1603170180.jpeg,601,1.1098485,0.40589532,2025,1.0
SLND.N0000,243,SERENDIB LAND PLC,01/JAN/1983,398906.0,1.0,,1816.5,1999.0,2098.5,2160.25,2160.25,3750.0,55.0,1800.0,1800.0,1300.0,1300.0,20,64,1062,176233,176493,4,,,,,35992.0,116346.5,2036186.8,268889440.0,,1816.5,,,,1800.0,1799.0,1816.5,724612749.0,0.009268381,0.0,0.0,398906.0,LK0150N00009,281.0,upload_logo/630_1192683179.gif,630,0.50622296,0.4596469,2025,1.0
SEYB.N0000,42,SEYLAN BANK PLC,05/JAN/1989,305236937.0,1.0,,104.5,103.0,107.5,116.0,116.0,137.25,8.75,100.0,100.0,63.0,63.0,153236,36072,419596,57646416,69678762,90,,,,,15894815.0,3686750.0,43520512.0,5405202400.0,,102.5,,,,104.5,100.25,104.5,31897259916.5,0.40799162,2.0,1.951219512195122,305236937.0,LK0182N00002,2114.0,upload_logo/443_1601463191.jpeg,443,1.8087121,1.4317465,2025,1.0
SEYB.X0000,213,SEYLAN BANK PLC,05/JAN/1989,330410398.0,1.0,,70.3,74.4,75.2,84.2,84.2,84.2,4.9,69.8,68.5,45.0,43.7,223246,106621,927036,129338345,154474751,227,,,,,15646400.0,7516301.5,66870896.0,8217124900.0,,70.0,,,,72.0,69.8,70.3,23227850979.4,0.2971029,0.3,0.42857142857142855,,LK0182X00001,2114.0,upload_logo/443_1601463191.jpeg,443,1.8087121,1.4317465,2025,1.0
CSD.N0000,505,SEYLAN DEVELOPMENTS PLC,08/FEB/1995,139688298.0,1.0,,31.0,32.0,32.9,35.2,35.2,35.2,2.0,30.0,30.0,20.0,20.0,33237,263972,1036915,56032266,59008545,25,,,,,1033613.2,8169940.0,32663262.0,1626992260.0,,30.9,,,,32.7,30.9,31.0,4330337238.0,0.0553885,0.1,0.32362459546925565,139688298.0,LK0234N00001,2115.0,upload_logo/617_1601463238.jpeg,617,0.8647186,0.5011034,2025,1.0
SIRA.N0000,142,SIERRA CABLES PLC,22/NOV/2005,537512430.0,1.0,,33.7,32.7,33.4,35.1,35.1,35.1,1.0,31.5,30.7,12.3,10.9,5496402,1257577,15245539,1104649200,1172002607,729,,,,,181712704.0,40350676.0,495197888.0,23859650600.0,,31.7,,,,33.8,31.8,33.6,18060417648.0,0.23100728,1.9,5.993690851735016,537512430.0,LK0351N00003,2193.0,upload_logo/685_1601637927.jpeg,685,0.94453466,0.3582913,2025,1.0
SIGV.N0000,437,SIGIRIYA VILLAGE HOTELS PLC,01/JAN/1980,9000000.0,1.0,,140.0,140.0,149.5,184.0,184.0,184.0,4.0,136.0,133.0,75.6,61.2,4208,2889,37286,1891865,2608259,22,,,,,585664.0,402914.5,5290898.0,216541328.0,,139.0,,,,140.0,137.0,140.0,1260000000.0,0.016116414,1.0,0.7194244604316546,9000000.0,LK0154N00001,232.0,upload_logo/602_1192601968.gif,602,1.4862013,0.48534048,2025,1.0
SINS.N0000,512,SINGER (SRI LANKA) PLC,01/JAN/1981,1167617912.0,1.0,,81.9,81.9,87.3,97.5,97.5,250.0,7.4,80.0,79.5,25.0,23.7,263777,216335,1482779,147831455,158734868,186,,,,,21365848.0,17346076.0,123344968.0,7853597700.0,,80.2,,,,83.0,80.0,81.9,95627906992.8,1.2231579,1.7,2.119700748129676,1167617912.0,LK0156N00006,2117.0,upload_logo/772_1601463343.jpeg,772,1.8030303,1.17686,2025,1.0
SFIN.N0000,1785,SINGER FINANCE LANKA PLC,17/JAN/2011,277851853.0,1.0,,56.7,57.0,62.4,80.0,80.0,80.0,7.4,51.5,51.5,22.8,20.0,31858,160596,469296,92922134,102896934,106,,,,,1767392.6,8646967.0,26756216.0,3773562110.0,,53.1,,,,57.0,52.0,56.7,15754200065.1,0.2015089,3.6,6.779661016949152,277851853.0,LK0373N00007,2118.0,upload_logo/1041_1601463438.jpeg,1041,1.849026,1.5089848,2025,1.0
SINH.N0000,3307,SINGHE HOSPITALS PLC,21/APR/2015,431300895.0,1.0,,9.9,9.5,10.4,11.9,11.9,11.9,1.1,9.1,9.0,2.5,2.3,375285,58503,1059276,223627664,225073321,65,,,,,3667890.5,541116.8,10166932.0,1691549950.0,,9.4,,,,10.0,9.2,9.9,4269878860.5,0.05461519,0.5,5.319148936170213,431300895.0,LK0440N00004,2119.0,upload_logo/1444_1601463466.jpeg,1444,0.81222945,0.7373897,2025,1.0
SEMB.N0000,185,SMB FINANCE PLC,20/DEC/1993,6470375048.0,1.0,,0.8,0.8,0.8,1.3,1.3,54.5,0.3,0.6,0.6,0.5,0.5,1651627,10379358,55878827,1780307874,2126427049,94,,,,,1174866.4,7294116.5,39259632.0,1636919170.0,,0.7,,,,0.8,0.6,0.8,5176300038.4,0.06620904,0.1,14.285714285714286,6470375048.0,LK0215N00000,126.0,upload_logo/445_1192177094.gif,445,0.36742425,0.2548865,2025,1.0
SEMB.X0000,357,SMB FINANCE PLC,20/DEC/1993,3081603712.0,1.0,,0.4,0.4,0.4,0.5,0.5,2.8,0.1,0.3,0.2,0.2,0.2,5446586,2624270,42776726,1103703849,1236459681,67,,,,,1640529.8,790347.9,12857149.0,359689344.0,,0.3,,,,0.4,0.3,0.4,1232641484.8,0.015766477,0.1,33.333333333333336,,LK0215X00009,126.0,upload_logo/445_1192177094.gif,445,0.36742425,0.2548865,2025,1.0
SCAP.N0000,1944,SOFTLOGIC CAPITAL PLC,21/SEP/2011,977187200.0,1.0,,5.2,5.3,5.4,6.5,6.7,75.0,3.0,5.0,5.0,5.0,5.0,394567,63779,2155259,320421330,387962787,48,,,,,2036970.9,327702.3,11284445.0,1892830210.0,,5.1,,,,5.3,5.1,5.2,5081373440.0,0.06499486,0.1,1.9607843137254901,977187200.0,LK0396N00008,2120.0,upload_logo/1100_1601463499.jpeg,1100,0.75676405,0.41945145,2025,1.0
CRL.N0000,1041,SOFTLOGIC FINANCE PLC,22/JAN/2009,962573191.0,1.0,,5.0,5.0,5.4,7.3,7.3,79.0,4.8,4.8,4.8,4.8,4.9,56661,75103,1125850,79647910,80324667,19,,,,,283299.0,366734.7,5669665.5,467571360.0,,4.8,,,,5.0,4.9,5.0,4812865955.0,0.06156043,0.2,4.166666666666667,962573191.0,LK0358N00008,2254.0,upload_logo/863_1603176008.jpeg,863,0.14610389,0.13382724,2025,1.0
SHL.N0000,1849,SOFTLOGIC HOLDINGS PLC,12/JUL/2011,1395257979.0,1.0,,6.2,6.2,6.7,9.1,9.1,90.0,6.0,6.0,6.0,6.0,6.0,118680,30851,2445764,51168416,53239463,48,,,,,720659.5,186092.1,14851325.0,373784640.0,,6.0,,,,6.2,6.0,6.2,8650599469.8,0.11064813,0.2,3.3333333333333335,1395257979.0,LK0386N00009,849.0,upload_logo/1075_1388056466.jpeg,1075,0.5367965,0.27868852,2025,1.0
AAIC.N0000,118,SOFTLOGIC LIFE INSURANCE PLC,24/NOV/2000,316406250.0,1.0,,71.3,72.0,74.0,86.4,86.4,405.0,7.0,69.1,69.0,64.0,58.1,83924,26625,582485,52859582,62098067,119,,,,,5989739.0,1870943.6,41989264.0,4019061500.0,,69.7,,,,72.3,70.0,71.3,22559765625.0,0.28855756,1.6,2.2955523672883786,316406250.0,LK0314N00001,2560.0,upload_logo/364_1637638812.jpeg,364,1.0484307,0.674338,2025,1.0
SLTL.N0000,556,SRI LANKA TELECOM PLC,14/JAN/2003,1804860000.0,1.0,,83.7,82.0,84.4,91.6,91.6,121.75,10.5,75.6,75.6,53.1,53.1,185785,34847,601061,32519726,34015018,139,,,,,15094394.0,2799778.8,48829136.0,2323981310.0,,79.1,,,,84.0,79.1,83.7,151066782000.0,1.9322658,4.6,5.815423514538558,1804860000.0,LK0312N00005,2783.0,upload_logo/390_1645355503.jpeg,390,0.8538961,0.5636822,2025,1.0
SING.N0000,153,STANDARD CAPITAL PLC,01/JAN/1983,5540828.0,1.0,,47.7,51.9,54.0,110.0,110.0,4090.0,2.0,51.4,47.0,40.1,40.1,700,212,7327,690513,694451,6,,,,,33747.0,10947.8,365881.9,40910460.0,,51.4,,,,51.9,47.1,50.9,282028145.2,0.003607367,-0.5,-0.9727626459143969,5540828.0,LK0155N00008,,,499,1.4128788,1.7529949,2025,1.0
SUN.N0000,238,SUNSHINE HOLDINGS PLC,01/JAN/1983,1967894516.0,1.0,,32.3,33.3,34.5,100.75,103.0,900.0,7.75,31.4,30.1,19.2,19.2,557841,1253807,6487163,493583821,509489203,285,,,,,17902600.0,39756148.0,211626928.0,14756432900.0,,31.6,,,,32.5,31.6,32.3,63562992866.8,0.81302184,0.7,2.2151898734177213,1967894516.0,LK0160N00008,2124.0,upload_logo/510_1601463649.jpeg,510,0.4943182,0.27348676,2025,1.0
SWAD.N0000,313,SWADESHI INDUSTRIAL WORKS  PLC,01/JAN/1970,149333.0,1.0,,15000.0,0.0,0.0,18750.0,18750.0,22800.0,19.5,0.0,0.0,14003.0,14003.0,0,0,0,477,524,0,,,,,0.0,0.0,0.0,7811726.0,,15000.0,,,,,,15000.0,2239995000.0,0.02865134,0.0,0.0,149333.0,LK0161N00006,334.0,upload_logo/687_1192705508.gif,687,0.0,0.0,2025,1.0
PARQ.N0000,119,SWISSTEK (CEYLON) PLC,01/JAN/1983,136860000.0,1.0,,88.1,88.9,92.5,112.5,112.5,176.0,1.0,87.5,83.0,39.1,33.9,100794,50698,956597,96734985,108197673,113,,,,,8857312.0,4495217.0,85109480.0,6549803500.0,,88.5,,,,88.9,87.2,88.1,12057366000.0,0.15422341,-0.4,-0.4519774011299435,136860000.0,LK0135N00000,2034.0,upload_logo/679_1600926900.jpeg,679,2.155303,1.2671816,2025,1.0
TAJ.N0000,468,TAL LANKA HOTELS PLC,01/JAN/1982,171866018.0,1.0,,40.5,40.0,43.0,52.0,52.0,89.0,2.25,39.8,38.0,18.2,18.2,3328,2962,21260,6198856,6360137,12,,,,,133870.0,118167.0,863519.3,235761376.0,,39.8,,,,40.5,40.0,40.5,6960573729.0,0.08903134,0.7,1.7587939698492463,171866018.0,LK0162N00004,2255.0,upload_logo/604_1603176032.jpeg,604,0.86498916,0.61049813,2025,1.0
TPL.N0000,477,TALAWAKELLE TEA ESTATES PLC,11/JAN/2000,47500000.0,1.0,,149.0,147.75,158.0,180.0,180.0,180.0,10.0,138.5,138.5,131.5,130.0,2127,10769,36447,2908469,3492011,15,,,,,316722.5,1510147.5,5436856.0,430074176.0,,147.25,,,,150.0,147.25,149.0,7077500000.0,0.09052692,1.75,1.1884550084889642,47500000.0,LK0311N00007,3304.0,upload_logo/XWr77jtotXuVcPxG_20Jun2024104229GMT_1718880149194.jpeg,726,0.29220778,0.0759773,2025,1.0
TANG.N0000,482,TANGERINE BEACH HOTELS PLC,01/JAN/1983,20000000.0,1.0,,125.0,131.75,132.0,164.75,164.75,220.0,6.25,130.0,124.0,66.0,66.0,10430,122,1851,1868974,2152161,28,,,,,1304418.2,15898.5,233206.0,217567824.0,,130.0,,,,130.0,123.0,125.0,2500000000.0,0.031977013,-5.0,-3.8461538461538463,20000000.0,LK0163N00002,2188.0,upload_logo/605_1601622667.jpeg,605,0.75919914,0.25677806,2025,1.0
